endTime,artistName,trackName,msPlayed
2023-09-09 14:36,Joji,Will He,1160.0
2023-09-09 14:36,Greta Van Fleet,Built By Nations,93924.0
2023-09-09 14:36,Joji,Demons,3831.0
2023-09-09 14:36,Ariana Grande,Break Free,1068.0
2023-09-09 14:36,Joji,Afterthought,5317.0
2023-09-09 14:36,Joji,Glimpse of Us,348.0
2023-09-09 14:36,Joji,Die For You,2507.0
2023-09-09 14:36,Joji,CAN'T GET OVER YOU (feat. Clams Casino),673.0
2023-09-09 14:36,Highly Suspect,My Name Is Human,12306.0
2023-09-09 14:36,Joji,YEAH RIGHT,580.0
2023-09-09 14:36,The Walters,I Love You So,3005.0
2023-09-09 14:36,The Neighbourhood,R.I.P. 2 My Youth,11419.0
2023-09-09 14:36,Childish Gambino,Heartbeat,20620.0
2023-09-09 14:37,88rising,Midsummer Madness,3482.0
2023-09-09 14:37,Joji,worldstar money (interlude),1230.0
2023-09-09 14:37,Joji,Window,1509.0
2023-09-09 14:37,rei brown,Thinking Bout You,1625.0
2023-09-09 14:37,Joji,Pills,4736.0
2023-09-09 14:37,Bonobo,From You,1787.0
2023-09-09 14:37,Joji,Plastic Taste,3390.0
2023-09-09 14:37,Ariana Grande,goodnight n go,975.0
2023-09-09 14:37,Joji,CAN'T GET OVER YOU (feat. Clams Casino),859.0
2023-09-09 14:37,88rising,Head In The Clouds,1091.0
2023-09-09 14:37,Ariana Grande,My Everything,1044.0
2023-09-09 14:37,Joji,I Don't Wanna Waste My Time,1671.0
2023-09-09 14:37,Joji,ATTENTION,1230.0
2023-09-09 14:37,88rising,Breathe,33715.0
2023-09-09 14:37,Joji,Before The Day Is Over,1486.0
2023-09-09 14:37,Ariana Grande,The Way - Live from London (feat. Mac Miller),15730.0
2023-09-09 14:37,Karpe,Hvite menn som pusher 50,23526.0
2023-09-09 14:38,Joji,WHY AM I STILL IN LA (feat. Shlohmo & D33J),4899.0
2023-09-09 14:38,Joji,XNXX,1044.0
2023-09-09 14:38,Joji,NO FUN,1253.0
2023-09-09 14:38,Joji,TEST DRIVE,1718.0
2023-09-09 14:38,Joji,WHY AM I STILL IN LA (feat. Shlohmo & D33J),1718.0
2023-09-09 14:38,Joji,I'LL SEE YOU IN 40,1811.0
2023-09-09 14:40,Joji,ATTENTION,128888.0
2023-09-09 14:44,Foster The People,Pumped Up Kicks,239600.0
2023-09-09 14:44,Arctic Monkeys,505,8824.0
2023-09-09 14:48,Labrinth,Formula,91869.0
2023-09-09 14:51,Joji,Afterthought,194871.0
2023-09-09 14:51,Kings of Leon,Sex on Fire,5729.0
2023-09-09 14:54,Mitski,Washing Machine Heart,128198.0
2023-09-09 14:56,Joji,Demons,176803.0
2023-09-09 14:56,Ariana Grande,You Don't Know Me,8948.0
2023-09-09 14:58,U2,With Or Without You,1393.0
2023-09-09 14:58,Mareux,The Perfect Girl,91085.0
2023-09-09 14:58,88rising,Breathe,441.0
2023-09-09 15:00,Joji,ATTENTION,128888.0
2023-09-09 15:00,Electric Light Orchestra,Don't Bring Me Down,8389.0
2023-09-09 15:00,Yumi Zouma,Barricade (Matter Of Fact),8207.0
2023-09-09 15:05,Starship,We Built This City,256457.0
2023-09-09 15:07,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,172893.0
2023-09-09 15:10,San Holo,BRING BACK THE COLOR (feat. AURORA),168545.0
2023-09-09 15:11,Joji,SLOW DANCING IN THE DARK,58918.0
2023-09-09 15:11,Ariana Grande,Santa Tell Me,11429.0
2023-09-09 15:14,The 1975,Love It If We Made It,29098.0
2023-09-09 15:14,Ariana Grande,MONOPOLY (with Victoria Monét),28713.0
2023-09-09 15:15,Leonard Cohen,Take This Waltz - Paris Version,26295.0
2023-09-09 15:19,Joji,WANTED U,159960.0
2023-09-09 15:19,Lana Del Rey,Brooklyn Baby,24179.0
2023-09-09 15:19,2Pac,Young Niggaz,15959.0
2023-09-09 15:20,daddy's girl,after dark x sweater weather,23842.0
2023-09-10 10:58,Ariana Grande,Only 1,2752.0
2023-09-10 11:01,Rick Astley,Never Gonna Stop,196145.0
2023-09-10 11:02,Lenny Kravitz,It Ain't Over 'Til It's Over,52489.0
2023-09-10 11:03,Palaye Royale,Fucking With My Head,92954.0
2023-09-10 11:03,Ariana Grande,Intro,24396.0
2023-09-10 11:03,Ariana Grande,Baby I,23288.0
2023-09-10 11:03,Ariana Grande,Baby I,11608.0
2023-09-10 11:04,U2,With Or Without You,708.0
2023-09-10 11:04,Starship,We Built This City,712.0
2023-09-10 11:04,Billy Idol,Eyes Without A Face - Remastered 1999,443.0
2023-09-10 11:04,Billy Idol,Eyes Without A Face - Remastered 1999,186.0
2023-09-10 11:04,Angus & Julia Stone,Grizzly Bear,6713.0
2023-09-10 11:04,Starship,We Built This City,2456.0
2023-09-10 11:04,Starship,We Built This City,16463.0
2023-09-10 11:04,Starship,We Built This City,703.0
2023-09-10 11:06,U2,With Or Without You,149451.0
2023-09-10 11:06,Tears For Fears,Head Over Heels,921.0
2023-09-10 11:06,Charli XCX,New Shapes (feat. Christine and the Queens and Caroline Polachek),11270.0
2023-09-10 11:06,The Warning,CHOKE (with grandson & Zero 9:36),16169.0
2023-09-10 11:06,Derek & The Dominos,Layla,7507.0
2023-09-10 11:07,The Rolling Stones,"Paint It, Black",717.0
2023-09-10 11:07,Ariana Grande,Winter Things,5519.0
2023-09-10 11:07,Pixies,Here Comes Your Man,2971.0
2023-09-10 11:09,Perfect Confusion,Make Peace and be Free,488.0
2023-09-10 11:09,Tears For Fears,Head Over Heels,176957.0
2023-09-10 11:09,Kendrick Lamar,FEEL.,9175.0
2023-09-10 11:09,The Neighbourhood,Sweater Weather,10897.0
2023-09-10 11:13,Gorillaz,Every Planet We Reach Is Dead,30198.0
2023-09-10 11:14,Cage The Elephant,Back Against The Wall,3456.0
2023-09-10 11:14,4 Non Blondes,What's Up?,99199.0
