endTime,artistName,trackName,msPlayed
2023-06-15 14:07,Joji,CAN'T GET OVER YOU (feat. Clams Casino),22452.0
2023-06-15 14:07,Soundgarden,Black Hole Sun,27733.0
2023-06-15 14:08,Maggie Lindemann,It's Not Your Fault,1160.0
2023-06-15 14:08,Demi Lovato,Cool for the Summer,1184.0
2023-06-15 14:08,Troye Sivan,Dance To This (feat. Ariana Grande),766.0
2023-06-15 14:08,Ariana Grande,34+35,6733.0
2023-06-15 14:08,Ariana Grande,Santa Baby,441.0
2023-06-15 14:08,Lorde,Ribs,20952.0
2023-06-15 14:08,cleopatrick,hometown,17229.0
2023-06-15 14:09,Maggie Lindemann,It's Not Your Fault,975.0
2023-06-15 14:09,Ava Max,Last Night On Earth,766.0
2023-06-15 14:09,Harry Styles,Watermelon Sugar,696.0
2023-06-15 14:09,Miley Cyrus,Golden G String,882.0
2023-06-15 14:09,Demi Lovato,Cool for the Summer,62926.0
2023-06-15 14:09,Ariana Grande,God is a woman,789.0
2023-06-15 14:09,All Time Low,A Love Like War (feat. Vic Fuentes),14903.0
2023-06-15 14:09,The Vaccines,Want You So Bad,22226.0
2023-06-15 14:10,Rage Against The Machine,Wake Up,22890.0
2023-06-15 14:14,Maggie Lindemann,It's Not Your Fault,510.0
2023-06-15 14:14,Ariana Grande,The Way,603.0
2023-06-15 14:14,Astrid S,Come First,789.0
2023-06-15 14:14,Imagine Dragons,Believer,998.0
2023-06-15 14:14,Ariana Grande,motive (with Doja Cat),534.0
2023-06-15 14:14,Bea Miller,feel something,789.0
2023-06-15 14:14,Daft Punk,Instant Crush (feat. Julian Casablancas),1160.0
2023-06-15 14:14,Ariana Grande,God is a woman,1184.0
2023-06-15 14:14,The Weeknd,Die For You,219126.0
2023-06-15 14:14,Bea Miller,feel something,4713.0
2023-06-15 14:14,Ariana Grande,motive (with Doja Cat),487.0
2023-06-15 14:17,Imagine Dragons,Believer,172268.0
2023-06-15 14:17,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),27794.0
2023-06-15 14:17,Brioche,Pas d'aller sans retour,11888.0
2023-06-15 14:18,Bea Miller,feel something,13630.0
2023-06-15 14:18,Ariana Grande,west side,29235.0
2023-06-15 14:21,Miley Cyrus,Golden G String,1532.0
2023-06-15 14:21,The Weeknd,Save Your Tears,441.0
2023-06-15 14:21,Rag'n'Bone Man,Human,743.0
2023-06-15 14:21,Astrid S,Come First,673.0
2023-06-15 14:21,Lauv,Fake,696.0
2023-06-15 14:21,Lady Gaga,John Wayne,0.0
2023-06-15 14:21,The Neighbourhood,Void,167989.0
2023-06-15 14:21,Harry Styles,"Sunflower, Vol. 6",40443.0
2023-06-15 14:21,Harry Styles,Watermelon Sugar,534.0
2023-06-15 14:21,The Weeknd,Die For You,325.0
2023-06-15 14:21,Daft Punk,Instant Crush (feat. Julian Casablancas),8250.0
2023-06-15 14:25,Rag'n'Bone Man,Human,200186.0
2023-06-15 14:26,Miley Cyrus,Golden G String,103982.0
2023-06-15 14:26,Cage The Elephant,Right Before My Eyes - Unpeeled,7494.0
2023-06-15 14:26,MGMT,Little Dark Age,26467.0
2023-06-15 14:36,Ariana Grande,boyfriend (with Social House),882.0
2023-06-15 14:36,MØ,Mercy (feat. What So Not & Two Feet),812.0
2023-06-15 14:36,Twenty One Pilots,Tear in My Heart,232.0
2023-06-15 14:36,Rag'n'Bone Man,Human,626.0
2023-06-15 14:36,Ariana Grande,motive (with Doja Cat),789.0
2023-06-15 14:36,Daft Punk,Instant Crush (feat. Julian Casablancas),7198.0
2023-06-15 14:36,MØ,Mercy (feat. What So Not & Two Feet),626.0
2023-06-15 14:36,Ariana Grande,Honeymoon Avenue,417.0
2023-06-15 14:36,Ariana Grande,love language,1741.0
2023-06-15 14:36,Ariana Grande,Tattooed Heart,278.0
2023-06-15 14:36,Andy Black,When We Were Young,348.0
2023-06-15 14:36,Des Rocs,Used to the Darkness,19596.0
2023-06-15 14:36,Led Zeppelin,When the Levee Breaks - Remaster,13137.0
2023-06-15 14:41,Rag'n'Bone Man,Human,200186.0
2023-06-15 14:41,D Smoke,Shame On You,1352.0
