endTime,artistName,trackName,msPlayed
2023-05-23 16:58,Ariana Grande,Santa Baby,1184.0
2023-05-23 16:58,Arctic Monkeys,Do I Wanna Know?,603.0
2023-05-23 16:58,Crumb,Ghostride,49822.0
2023-05-23 16:58,The 1975,Somebody Else,882.0
2023-05-23 16:58,Wallows,WISH ME LUCK,905.0
2023-05-23 16:58,The Growlers,When You Were Made,789.0
2023-05-23 16:58,The 1975,Love It If We Made It,1044.0
2023-05-23 16:58,Foster The People,Pumped Up Kicks,812.0
2023-05-23 16:58,The 1975,Somebody Else,371.0
2023-05-23 16:58,Arctic Monkeys,Do I Wanna Know?,719.0
2023-05-23 16:58,Lorde,Team,23089.0
2023-05-23 16:58,Ariana Grande,boyfriend (with Social House),19855.0
2023-05-23 17:19,Foster The People,Pumped Up Kicks,27747.0
2023-05-23 17:19,Ariana Grande,Dangerous Woman,4909.0
2023-05-23 17:19,Ariana Grande,positions,26172.0
2023-05-23 17:31,Led Zeppelin,Ramble On - 1990 Remaster,116.0
2023-05-23 17:31,Ariana Grande,My Everything,325.0
2023-05-23 17:31,Led Zeppelin,Ramble On - 1990 Remaster,255.0
2023-05-23 17:31,Derek & The Dominos,Layla,278.0
2023-05-23 17:31,Derek & The Dominos,Layla,232.0
2023-05-23 17:31,Cannons,Loving You,185.0
2023-05-23 17:31,Greta Van Fleet,A Change Is Gonna Come,278.0
2023-05-23 17:31,Foster The People,Pumped Up Kicks,15998.0
2023-05-23 17:31,New Order,Age of Consent - 2015 Remaster,23326.0
2023-05-23 17:31,Seafret,Atlantis,24956.0
2023-05-23 17:32,Lomepal,Évidemment,325.0
2023-05-23 17:32,Lomepal,Évidemment,580.0
2023-05-23 17:32,Ariana Grande,needy,348.0
2023-05-23 17:32,Lomepal,Évidemment,301.0
2023-05-23 17:32,Childish Gambino,Les,232.0
2023-05-23 17:32,Enigma,Sadeness,278.0
2023-05-23 17:32,Lomepal,Évidemment,41145.0
2023-05-23 17:32,Nothing But Thieves,Amsterdam,208.0
2023-05-23 17:32,Seafret,Atlantis,789.0
2023-05-23 17:32,Cannons,Loving You,208.0
2023-05-23 17:32,Nothing But Thieves,Amsterdam,255.0
2023-05-23 17:32,Childish Gambino,Les,301.0
2023-05-23 17:32,The 1975,Love It If We Made It,696.0
2023-05-23 17:32,Childish Gambino,Les,743.0
2023-05-23 17:32,Imagine Dragons,Bones,301.0
2023-05-23 17:32,Bone Thugs-N-Harmony,Foe Tha Love of $,6257.0
2023-05-23 17:32,Sleeping With Sirens,Left Alone,14233.0
2023-05-23 17:32,Conan Gray,Overdrive,29125.0
