endTime,artistName,trackName,msPlayed
2023-01-31 11:49,Frank Carter & The Rattlesnakes,Cupid's Arrow,27469.0
2023-01-31 11:49,Ella Boh,Sleep Alone (feat. Ella Boh),11270.0
2023-01-31 11:49,Allie Cabal,City,21008.0
2023-01-31 11:51,Orville Peck,Dead of Night,743.0
2023-01-31 11:51,Ariana Grande,Almost Is Never Enough,626.0
2023-01-31 11:51,New Years Day,MissUnderstood,348.0
2023-01-31 11:51,Royal Deluxe,I'm Gonna Do My Thing,1973.0
2023-01-31 11:51,Ariana Grande,God is a woman,905.0
2023-01-31 11:51,The Kicks,Hawk Eyes,394.0
2023-01-31 11:51,Greta Van Fleet,Age of Machine,120302.0
2023-01-31 11:51,Royal Deluxe,I'm Gonna Do My Thing,1300.0
2023-01-31 11:51,Des Rocs,HVY MTL DRMR,743.0
2023-01-31 11:51,The Growlers,Night Ride,208.0
2023-01-31 11:51,Marvin Gaye,Struttin' The Blues,650.0
2023-01-31 11:51,Royal Deluxe,I'm Gonna Do My Thing,92.0
2023-01-31 11:51,Dorothy,Wicked Ones,696.0
2023-01-31 11:53,88rising,Head In The Clouds,154737.0
2023-01-31 11:53,Ariana Grande,Into You,21679.0
2023-01-31 11:53,Two Feet,I Feel Like I'm Drowning,14832.0
2023-01-31 11:58,Beartooth,Hated,34900.0
2023-01-31 12:01,Beartooth,Hated,176764.0
2023-01-31 12:05,Orville Peck,Dead of Night,239001.0
2023-01-31 12:06,Adrian Von Ziegler,From the Age of Pirates,72037.0
2023-01-31 12:06,Bring Me The Horizon,LosT,26499.0
2023-01-31 12:06,The Neighbourhood,Sweater Weather,22068.0
2023-01-31 12:07,O Terno,Volta,1904.0
2023-01-31 12:07,Lorde,Team,12161.0
2023-01-31 12:10,Marvin Gaye,Mercy Mercy Me (The Ecology) - Mono Single Version,9213.0
2023-01-31 12:10,Tears For Fears,Head Over Heels / Broken,14697.0
2023-01-31 12:10,Gorillaz,Plastic Beach (feat. Mick Jones and Paul Simonon),5204.0
2023-01-31 12:12,Vacations,Young,66409.0
2023-01-31 12:12,The Luka State,Bury Me,626.0
2023-01-31 12:12,The Luka State,Bury Me,255.0
2023-01-31 12:12,Eminem,Stan,464.0
2023-01-31 12:12,Falling In Reverse,Keep Holding On,696.0
2023-01-31 12:12,Dr. Dre,What's The Difference,417.0
2023-01-31 12:12,Dr. Dre,What's The Difference,394.0
2023-01-31 12:12,Ariana Grande,7 rings,325.0
2023-01-31 12:15,Dr. Dre,What's The Difference,219707.0
2023-01-31 12:15,grandson,Blood // Water,7038.0
2023-01-31 12:16,Falling In Reverse,Keep Holding On,20480.0
2023-01-31 12:16,D Smoke,Shame On You,16046.0
2023-01-31 12:16,Ariana Grande,Only 1,3434.0
2023-01-31 12:16,Black Pistol Fire,Pick Your Poison,7508.0
2023-01-31 12:18,The Last Shadow Puppets,The Age Of The Understatement,417.0
2023-01-31 12:18,Black Rebel Motorcycle Club,Spread Your Love,301.0
2023-01-31 12:18,Falling In Reverse,Fashionably Late,1044.0
2023-01-31 12:18,Falling In Reverse,Chemical Prisoner,58142.0
2023-01-31 12:19,Her's,Harvey,70867.0
2023-01-31 12:19,Dead Poet Society,.loveyoulikethat.,2693.0
2023-01-31 12:19,New Years Day,Break My Body,6484.0
2023-01-31 12:23,Conan Gray,Jigsaw,208969.0
2023-01-31 12:23,Ariana Grande,get well soon,28426.0
2023-01-31 12:23,Ariana Grande,Break Your Heart Right Back,10978.0
2023-01-31 12:24,Arctic Monkeys,Knee Socks,20596.0
2023-01-31 12:24,Falling In Reverse,Keep Holding On,208.0
2023-01-31 12:24,Bring Me The Horizon,MANTRA,45300.0
2023-01-31 12:29,Falling In Reverse,Keep Holding On,295471.0
2023-01-31 12:30,Mr Miss,Funny Midnight Sun,40255.0
2023-01-31 12:30,Madvillain,All Caps,6305.0
2023-01-31 12:31,Black Pistol Fire,Pick Your Poison,348.0
2023-01-31 12:31,Falling In Reverse,Chemical Prisoner,417.0
2023-01-31 12:31,Cannons,Evening Star,62446.0
2023-01-31 12:31,Rage Against The Machine,Wake Up,16231.0
2023-01-31 12:31,Alvvays,Dreams Tonite,26034.0
2023-01-31 12:32,Smash Mouth,Every Word Means No,185.0
2023-01-31 12:32,Falling In Reverse,Chemical Prisoner,77902.0
2023-01-31 12:32,Eminem,Beautiful Pain,882.0
2023-01-31 12:32,Hey Steve,Fuck a Bomb,394.0
2023-01-31 12:32,Black Pistol Fire,Pick Your Poison,255.0
2023-01-31 12:32,Black Pistol Fire,Pick Your Poison,1787.0
2023-01-31 12:32,Black Pistol Fire,Pick Your Poison,139.0
2023-01-31 12:32,Smash Mouth,Every Word Means No,1091.0
2023-01-31 12:32,JAWNY,Honeypie,14528.0
2023-01-31 12:33,Greta Van Fleet,Farewell For Now,3260.0
2023-01-31 12:34,Nas,Get Down,301.0
2023-01-31 12:34,AS IT IS,"ILY, HOW ARE YOU?",673.0
2023-01-31 12:34,Claudio Souza Mattos,With or Without You Dance,557.0
2023-01-31 12:34,Claudio Souza Mattos,With or Without You Dance,464.0
2023-01-31 12:34,Ariana Grande,sweetener,394.0
2023-01-31 12:34,Hey Steve,Fuck a Bomb,55542.0
2023-01-31 12:34,Astrid S,Come First,19659.0
2023-01-31 12:35,Des Rocs,Used to the Darkness,650.0
2023-01-31 12:35,Nothing But Thieves,Futureproof,301.0
2023-01-31 12:35,Des Rocs,Nothing Personal,21478.0
2023-01-31 12:35,Ariana Grande,MONOPOLY (with Victoria Monét),348.0
2023-01-31 12:35,Two Feet,Until I Come Home,162.0
2023-01-31 12:35,Depeche Mode,Enjoy the Silence,1184.0
2023-01-31 12:35,The Zombies,Time of the Season,255.0
2023-01-31 12:35,The Zombies,Time of the Season,325.0
2023-01-31 12:35,The Temper Trap,Sweet Disposition,20154.0
2023-01-31 12:35,Chris Isaak,Wicked Game - Remastered,278.0
2023-01-31 12:35,Chris Isaak,Wicked Game - Remastered,301.0
2023-01-31 12:35,Led Zeppelin,When the Levee Breaks - Remaster,10127.0
2023-01-31 12:35,Des Rocs,This is Our Life,7018.0
2023-01-31 12:36,The Pretty Reckless,Oh My God,301.0
2023-01-31 12:36,Des Rocs,Used to the Darkness,70147.0
2023-01-31 12:36,Nothing But Thieves,Futureproof,835.0
2023-01-31 12:36,Palaye Royale,Little Bastards,20701.0
2023-01-31 12:36,Ariana Grande,Side To Side,17734.0
2023-01-31 12:37,CORPSE,MISA MISA!,21957.0
2023-01-31 12:39,Pierce The Veil,Hold On Till May,139.0
2023-01-31 12:39,The Pretty Reckless,Oh My God,626.0
2023-01-31 12:39,Andy Black,When We Were Young,766.0
2023-01-31 12:39,Depeche Mode,Just Can't Get Enough,394.0
2023-01-31 12:39,Dorothy,Whiskey Fever,162.0
2023-01-31 12:39,Pierce The Veil,Hold On Till May,301.0
2023-01-31 12:39,New Years Day,Break My Body,141502.0
2023-01-31 12:39,New Years Day,Break My Body,301.0
2023-01-31 12:39,Cream,White Room,626.0
2023-01-31 12:39,grandson,Dirty,301.0
2023-01-31 12:39,Led Zeppelin,Rock and Roll - Remaster,232.0
2023-01-31 12:39,Ariana Grande,just like magic,162.0
2023-01-31 12:39,Ariana Grande,Love Me Harder,789.0
2023-01-31 12:39,Her's,What Once Was,534.0
2023-01-31 12:39,Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",185.0
2023-01-31 12:39,Sleeping With Sirens,If You Can't Hang,162.0
2023-01-31 12:39,Wallows,Just Like a Movie,1021.0
2023-01-31 12:39,cleopatrick,daphne did it,139.0
2023-01-31 12:39,cleopatrick,daphne did it,301.0
2023-01-31 12:39,Maggie Lindemann,It's Not Your Fault,139.0
2023-01-31 12:39,The Killers,When You Were Young,255.0
2023-01-31 12:39,Royal Blood,Out of the Black,696.0
2023-01-31 12:39,Pierce The Veil,Hold On Till May,348.0
2023-01-31 12:39,Palaye Royale,Mr. Doctor Man,696.0
2023-01-31 12:39,Dead Poet Society,.CoDA.,185.0
2023-01-31 12:39,Ariana Grande,successful,789.0
2023-01-31 12:39,The 1975,Love It If We Made It,15543.0
2023-01-31 12:39,Led Zeppelin,Ramble On - 1990 Remaster,26814.0
2023-01-31 12:39,Lorde,Solar Power,13418.0
2023-01-31 12:40,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",371.0
2023-01-31 12:40,Dionysus,Son of Zeus,417.0
2023-01-31 12:40,Dionysus,Son of Zeus,673.0
2023-01-31 12:40,Eminem,Lose Yourself,255.0
2023-01-31 12:40,Eminem,Lose Yourself,394.0
2023-01-31 12:40,Wallows,Just Like a Movie,185.0
2023-01-31 12:40,The Pretty Reckless,Just Tonight,743.0
2023-01-31 12:40,Cage The Elephant,Punchin' Bag - Unpeeled,673.0
2023-01-31 12:40,Mötley Crüe,Dr. Feelgood,743.0
2023-01-31 12:40,The Raconteurs,Blank Generation - Studio Version - Recorded at Electric Lady Studios,650.0
2023-01-31 12:40,Joan Jett & the Blackhearts,Cherry Bomb,232.0
2023-01-31 12:40,Two Feet,Pink,859.0
2023-01-31 12:40,Ariana Grande,NASA,232.0
2023-01-31 12:40,Ariana Grande,Love Me Harder,371.0
2023-01-31 12:40,Joan Jett & the Blackhearts,Cherry Bomb,348.0
2023-01-31 12:40,Des Rocs,This is Our Life,348.0
2023-01-31 12:40,Cheap Trick,I Want You to Want Me,325.0
2023-01-31 12:40,Andy Black,When We Were Young,49551.0
2023-01-31 12:40,SoulkaOuter,Polozhenie,696.0
2023-01-31 12:40,SoulkaOuter,Polozhenie,1137.0
2023-01-31 12:40,House Of Pain,Jump Around,812.0
2023-01-31 12:43,Beastie Boys,No Sleep Till Brooklyn,557.0
2023-01-31 12:43,Beastie Boys,No Sleep Till Brooklyn,325.0
2023-01-31 12:43,Mötley Crüe,Kickstart My Heart,417.0
2023-01-31 12:43,Led Zeppelin,Immigrant Song - Remaster,719.0
2023-01-31 12:43,Bring Me The Horizon,Shadow Moses,719.0
2023-01-31 12:43,Current Joys,New Flesh,162.0
2023-01-31 12:43,White Zombie,Thunder Kiss '65,394.0
2023-01-31 12:43,Rob Zombie,Feel So Numb,186943.0
2023-01-31 12:43,Dead Kennedys,Nazi Punks Fuck Off,348.0
2023-01-31 12:43,Current Joys,New Flesh,743.0
2023-01-31 12:43,Lomepal,Évidemment,4059.0
2023-01-31 12:48,Current Joys,New Flesh,119559.0
2023-01-31 12:48,Ariana Grande,Santa Tell Me,7557.0
2023-01-31 12:48,Des Rocs,Used to the Darkness,6402.0
2023-01-31 12:55,Los Retros,Someone To Spend Time With,157361.0
2023-01-31 12:57,Joji,Demons,117098.0
2023-01-31 12:57,Ariana Grande,get well soon,26767.0
2023-01-31 13:00,Current Joys,New Flesh,348.0
2023-01-31 13:00,Andy Black,Beautiful Pain,139041.0
2023-01-31 13:00,Djonga,SOLTO,21969.0
2023-01-31 13:00,Daryl Hall & John Oates,You Make My Dreams (Come True),7642.0
2023-01-31 13:01,Joji,Demons,50039.0
2023-01-31 13:01,White Zombie,Thunder Kiss '65,162.0
2023-01-31 13:01,Current Joys,New Flesh,162.0
2023-01-31 13:01,Creedence Clearwater Revival,Fortunate Son,185.0
2023-01-31 13:01,MGMT,Me and Michael,650.0
2023-01-31 13:01,Beastie Boys,No Sleep Till Brooklyn,232.0
2023-01-31 13:01,Joji,Demons,441.0
2023-01-31 13:01,Los Retros,Someone To Spend Time With,139.0
2023-01-31 13:02,White Zombie,Thunder Kiss '65,53382.0
